lev,Times,bnds,south_north,west_east,Times_bnds,lon,lat,CO
1.0,20190701.229166668,1,33,69,20191231.958333332,20.9,48.3,174.58252
1.0,20190701.229166668,1,33,70,20191231.958333332,21.0,48.3,178.65976
1.0,20190701.229166668,1,33,71,20191231.958333332,21.1,48.3,184.31287
1.0,20190701.229166668,1,33,72,20191231.958333332,21.2,48.3,190.47845
1.0,20190701.229166668,1,33,73,20191231.958333332,21.3,48.3,174.58948
1.0,20190701.229166668,1,33,74,20191231.958333332,21.4,48.3,169.91208
1.0,20190701.229166668,1,33,75,20191231.958333332,21.5,48.3,169.70236
1.0,20190701.229166668,1,33,76,20191231.958333332,21.6,48.3,169.91173
1.0,20190701.229166668,1,33,77,20191231.958333332,21.7,48.3,164.85979
1.0,20190701.229166668,1,33,78,20191231.958333332,21.8,48.3,162.15451
1.0,20190701.229166668,1,33,79,20191231.958333332,21.9,48.3,161.68
1.0,20190701.229166668,1,33,80,20191231.958333332,22.0,48.3,162.04056
1.0,20190701.229166668,1,33,81,20191231.958333332,22.1,48.3,164.82925
1.0,20190701.229166668,1,33,82,20191231.958333332,22.2,48.3,161.28969
1.0,20190701.229166668,1,33,83,20191231.958333332,22.3,48.3,155.77686
1.0,20190701.229166668,1,33,84,20191231.958333332,22.4,48.3,151.90178
1.0,20190701.229166668,1,33,85,20191231.958333332,22.5,48.3,150.74161
1.0,20190701.229166668,1,33,86,20191231.958333332,22.6,48.3,149.97807
1.0,20190701.229166668,1,33,87,20191231.958333332,22.7,48.3,149.4749
1.0,20190701.229166668,1,33,88,20191231.958333332,22.8,48.3,149.15897
1.0,20190701.229166668,1,33,89,20191231.958333332,22.9,48.3,149.71085
1.0,20190701.229166668,1,33,90,20191231.958333332,23.0,48.3,149.98239
1.0,20190701.229166668,1,33,91,20191231.958333332,23.1,48.3,149.60278
1.0,20190701.229166668,1,33,92,20191231.958333332,23.2,48.3,149.29254
1.0,20190701.229166668,1,33,93,20191231.958333332,23.3,48.3,149.67609
1.0,20190701.229166668,1,33,94,20191231.958333332,23.4,48.3,149.4503
1.0,20190701.229166668,1,33,95,20191231.958333332,23.5,48.3,147.85808
1.0,20190701.229166668,1,33,96,20191231.958333332,23.6,48.3,146.04495
1.0,20190701.229166668,1,33,97,20191231.958333332,23.7,48.3,145.45795
1.0,20190701.229166668,1,33,98,20191231.958333332,23.8,48.3,145.59401
1.0,20190701.229166668,1,33,99,20191231.958333332,23.9,48.3,145.40752
1.0,20190701.229166668,1,33,100,20191231.958333332,24.0,48.3,144.58759
1.0,20190701.229166668,1,33,101,20191231.958333332,24.1,48.3,143.89642
1.0,20190701.229166668,1,33,102,20191231.958333332,24.2,48.3,143.77559
1.0,20190701.229166668,1,33,103,20191231.958333332,24.3,48.3,144.0406
1.0,20190701.229166668,1,33,104,20191231.958333332,24.4,48.3,144.56534
1.0,20190701.229166668,1,33,105,20191231.958333332,24.5,48.3,145.2085
1.0,20190701.229166668,1,33,106,20191231.958333332,24.6,48.3,145.99303
1.0,20190701.229166668,1,33,107,20191231.958333332,24.7,48.3,146.03912
1.0,20190701.229166668,1,33,108,20191231.958333332,24.8,48.3,147.07437
1.0,20190701.229166668,1,33,109,20191231.958333332,24.9,48.3,148.57109
1.0,20190701.229166668,1,33,110,20191231.958333332,25.0,48.3,149.46292
1.0,20190701.229166668,1,34,0,20191231.958333332,14.0,48.4,183.31152
1.0,20190701.229166668,1,34,1,20191231.958333332,14.1,48.4,206.63379
1.0,20190701.229166668,1,34,2,20191231.958333332,14.2,48.4,226.26506
1.0,20190701.229166668,1,34,3,20191231.958333332,14.3,48.4,263.13013
1.0,20190701.229166668,1,34,4,20191231.958333332,14.4,48.4,229.54678
1.0,20190701.229166668,1,34,5,20191231.958333332,14.5,48.4,207.5402
1.0,20190701.229166668,1,34,6,20191231.958333332,14.6,48.4,189.74828
1.0,20190701.229166668,1,34,7,20191231.958333332,14.7,48.4,180.7355
1.0,20190701.229166668,1,34,8,20191231.958333332,14.8,48.4,171.94788
1.0,20190701.229166668,1,34,9,20191231.958333332,14.9,48.4,163.94695
1.0,20190701.229166668,1,34,10,20191231.958333332,15.0,48.4,159.16997
1.0,20190701.229166668,1,34,11,20191231.958333332,15.1,48.4,158.66609
1.0,20190701.229166668,1,34,12,20191231.958333332,15.2,48.4,160.36148
1.0,20190701.229166668,1,34,13,20191231.958333332,15.3,48.4,162.33536
1.0,20190701.229166668,1,34,14,20191231.958333332,15.4,48.4,162.07788
1.0,20190701.229166668,1,34,15,20191231.958333332,15.5,48.4,162.16689
1.0,20190701.229166668,1,34,16,20191231.958333332,15.6,48.4,170.32388
1.0,20190701.229166668,1,34,17,20191231.958333332,15.7,48.4,170.97533
1.0,20190701.229166668,1,34,18,20191231.958333332,15.8,48.4,167.3024
1.0,20190701.229166668,1,34,19,20191231.958333332,15.9,48.4,165.56526
1.0,20190701.229166668,1,34,20,20191231.958333332,16.0,48.4,165.38535
1.0,20190701.229166668,1,34,21,20191231.958333332,16.1,48.4,168.28351
1.0,20190701.229166668,1,34,22,20191231.958333332,16.2,48.4,173.65685
1.0,20190701.229166668,1,34,23,20191231.958333332,16.3,48.4,176.62814
1.0,20190701.229166668,1,34,24,20191231.958333332,16.4,48.4,178.15337
1.0,20190701.229166668,1,34,25,20191231.958333332,16.5,48.4,172.57607
1.0,20190701.229166668,1,34,26,20191231.958333332,16.6,48.4,168.8185
1.0,20190701.229166668,1,34,27,20191231.958333332,16.7,48.4,163.14847
1.0,20190701.229166668,1,34,28,20191231.958333332,16.8,48.4,157.76675
1.0,20190701.229166668,1,34,29,20191231.958333332,16.9,48.4,154.29512
1.0,20190701.229166668,1,34,30,20191231.958333332,17.0,48.4,154.34323
1.0,20190701.229166668,1,34,31,20191231.958333332,17.1,48.4,154.9852
1.0,20190701.229166668,1,34,32,20191231.958333332,17.2,48.4,153.81378
1.0,20190701.229166668,1,34,33,20191231.958333332,17.3,48.4,152.63754
1.0,20190701.229166668,1,34,34,20191231.958333332,17.4,48.4,152.27434
1.0,20190701.229166668,1,34,35,20191231.958333332,17.5,48.4,152.6949
1.0,20190701.229166668,1,34,36,20191231.958333332,17.6,48.4,157.12387
1.0,20190701.229166668,1,34,37,20191231.958333332,17.7,48.4,154.57478
1.0,20190701.229166668,1,34,38,20191231.958333332,17.8,48.4,153.67268
1.0,20190701.229166668,1,34,39,20191231.958333332,17.9,48.4,153.0006
1.0,20190701.229166668,1,34,40,20191231.958333332,18.0,48.4,154.11115
1.0,20190701.229166668,1,34,41,20191231.958333332,18.1,48.4,155.64915
1.0,20190701.229166668,1,34,42,20191231.958333332,18.2,48.4,155.03387
1.0,20190701.229166668,1,34,43,20191231.958333332,18.3,48.4,153.94853
1.0,20190701.229166668,1,34,44,20191231.958333332,18.4,48.4,155.15842
1.0,20190701.229166668,1,34,45,20191231.958333332,18.5,48.4,155.78328
1.0,20190701.229166668,1,34,46,20191231.958333332,18.6,48.4,156.58249
1.0,20190701.229166668,1,34,47,20191231.958333332,18.7,48.4,157.2088
1.0,20190701.229166668,1,34,48,20191231.958333332,18.8,48.4,157.87776
1.0,20190701.229166668,1,34,49,20191231.958333332,18.9,48.4,159.96234
1.0,20190701.229166668,1,34,50,20191231.958333332,19.0,48.4,158.56348
1.0,20190701.229166668,1,34,51,20191231.958333332,19.1,48.4,158.03908
1.0,20190701.229166668,1,34,52,20191231.958333332,19.2,48.4,156.52957
1.0,20190701.229166668,1,34,53,20191231.958333332,19.3,48.4,155.90703
1.0,20190701.229166668,1,34,54,20191231.958333332,19.4,48.4,155.84587
1.0,20190701.229166668,1,34,55,20191231.958333332,19.5,48.4,156.52657
1.0,20190701.229166668,1,34,56,20191231.958333332,19.6,48.4,156.72466
1.0,20190701.229166668,1,34,57,20191231.958333332,19.7,48.4,156.80966
1.0,20190701.229166668,1,34,58,20191231.958333332,19.8,48.4,156.8863
1.0,20190701.229166668,1,34,59,20191231.958333332,19.9,48.4,157.37997
1.0,20190701.229166668,1,34,60,20191231.958333332,20.0,48.4,158.18001
1.0,20190701.229166668,1,34,61,20191231.958333332,20.1,48.4,159.00363
1.0,20190701.229166668,1,34,62,20191231.958333332,20.2,48.4,159.94058
1.0,20190701.229166668,1,34,63,20191231.958333332,20.3,48.4,160.94391
1.0,20190701.229166668,1,34,64,20191231.958333332,20.4,48.4,161.88611
1.0,20190701.229166668,1,34,65,20191231.958333332,20.5,48.4,164.09206
1.0,20190701.229166668,1,34,66,20191231.958333332,20.6,48.4,168.14061
1.0,20190701.229166668,1,34,67,20191231.958333332,20.7,48.4,172.01593
1.0,20190701.229166668,1,34,68,20191231.958333332,20.8,48.4,172.73448
1.0,20190701.229166668,1,34,69,20191231.958333332,20.9,48.4,173.81018
1.0,20190701.229166668,1,34,70,20191231.958333332,21.0,48.4,179.4815
1.0,20190701.229166668,1,34,71,20191231.958333332,21.1,48.4,189.1607
1.0,20190701.229166668,1,34,72,20191231.958333332,21.2,48.4,207.61058
1.0,20190701.229166668,1,34,73,20191231.958333332,21.3,48.4,180.52994
1.0,20190701.229166668,1,34,74,20191231.958333332,21.4,48.4,172.58203
1.0,20190701.229166668,1,34,75,20191231.958333332,21.5,48.4,170.77968
1.0,20190701.229166668,1,34,76,20191231.958333332,21.6,48.4,169.049
1.0,20190701.229166668,1,34,77,20191231.958333332,21.7,48.4,164.576
1.0,20190701.229166668,1,34,78,20191231.958333332,21.8,48.4,159.81384
1.0,20190701.229166668,1,34,79,20191231.958333332,21.9,48.4,158.34253
1.0,20190701.229166668,1,34,80,20191231.958333332,22.0,48.4,156.9512
1.0,20190701.229166668,1,34,81,20191231.958333332,22.1,48.4,156.06404
1.0,20190701.229166668,1,34,82,20191231.958333332,22.2,48.4,156.11069
1.0,20190701.229166668,1,34,83,20191231.958333332,22.3,48.4,153.68256
1.0,20190701.229166668,1,34,84,20191231.958333332,22.4,48.4,152.71965
1.0,20190701.229166668,1,34,85,20191231.958333332,22.5,48.4,152.9031
1.0,20190701.229166668,1,34,86,20191231.958333332,22.6,48.4,154.78723
1.0,20190701.229166668,1,34,87,20191231.958333332,22.7,48.4,157.79048
1.0,20190701.229166668,1,34,88,20191231.958333332,22.8,48.4,153.0127
1.0,20190701.229166668,1,34,89,20191231.958333332,22.9,48.4,150.52356
1.0,20190701.229166668,1,34,90,20191231.958333332,23.0,48.4,148.70244
1.0,20190701.229166668,1,34,91,20191231.958333332,23.1,48.4,147.7182
1.0,20190701.229166668,1,34,92,20191231.958333332,23.2,48.4,146.75162
1.0,20190701.229166668,1,34,93,20191231.958333332,23.3,48.4,147.19226
1.0,20190701.229166668,1,34,94,20191231.958333332,23.4,48.4,146.7422
1.0,20190701.229166668,1,34,95,20191231.958333332,23.5,48.4,146.49355
1.0,20190701.229166668,1,34,96,20191231.958333332,23.6,48.4,145.87862
1.0,20190701.229166668,1,34,97,20191231.958333332,23.7,48.4,145.486
1.0,20190701.229166668,1,34,98,20191231.958333332,23.8,48.4,145.84015
1.0,20190701.229166668,1,34,99,20191231.958333332,23.9,48.4,145.5642
1.0,20190701.229166668,1,34,100,20191231.958333332,24.0,48.4,144.64735
1.0,20190701.229166668,1,34,101,20191231.958333332,24.1,48.4,144.15187
1.0,20190701.229166668,1,34,102,20191231.958333332,24.2,48.4,144.0719
1.0,20190701.229166668,1,34,103,20191231.958333332,24.3,48.4,144.341
1.0,20190701.229166668,1,34,104,20191231.958333332,24.4,48.4,144.84267
1.0,20190701.229166668,1,34,105,20191231.958333332,24.5,48.4,145.94135
1.0,20190701.229166668,1,34,106,20191231.958333332,24.6,48.4,147.08601
1.0,20190701.229166668,1,34,107,20191231.958333332,24.7,48.4,147.2066
1.0,20190701.229166668,1,34,108,20191231.958333332,24.8,48.4,148.12607
1.0,20190701.229166668,1,34,109,20191231.958333332,24.9,48.4,148.94586
1.0,20190701.229166668,1,34,110,20191231.958333332,25.0,48.4,149.91887
1.0,20190701.229166668,1,35,0,20191231.958333332,14.0,48.5,164.89601
1.0,20190701.229166668,1,35,1,20191231.958333332,14.1,48.5,178.5481
1.0,20190701.229166668,1,35,2,20191231.958333332,14.2,48.5,180.46315
1.0,20190701.229166668,1,35,3,20191231.958333332,14.3,48.5,187.34668
1.0,20190701.229166668,1,35,4,20191231.958333332,14.4,48.5,178.00658
1.0,20190701.229166668,1,35,5,20191231.958333332,14.5,48.5,172.59605
1.0,20190701.229166668,1,35,6,20191231.958333332,14.6,48.5,169.44402
1.0,20190701.229166668,1,35,7,20191231.958333332,14.7,48.5,160.45204
1.0,20190701.229166668,1,35,8,20191231.958333332,14.8,48.5,158.5292
1.0,20190701.229166668,1,35,9,20191231.958333332,14.9,48.5,157.69185
1.0,20190701.229166668,1,35,10,20191231.958333332,15.0,48.5,157.15184
1.0,20190701.229166668,1,35,11,20191231.958333332,15.1,48.5,156.50717
1.0,20190701.229166668,1,35,12,20191231.958333332,15.2,48.5,153.26529
1.0,20190701.229166668,1,35,13,20191231.958333332,15.3,48.5,154.51443
1.0,20190701.229166668,1,35,14,20191231.958333332,15.4,48.5,155.63416
1.0,20190701.229166668,1,35,15,20191231.958333332,15.5,48.5,156.26982
1.0,20190701.229166668,1,35,16,20191231.958333332,15.6,48.5,160.88516
1.0,20190701.229166668,1,35,17,20191231.958333332,15.7,48.5,165.44002
1.0,20190701.229166668,1,35,18,20191231.958333332,15.8,48.5,163.06596
1.0,20190701.229166668,1,35,19,20191231.958333332,15.9,48.5,163.67369
1.0,20190701.229166668,1,35,20,20191231.958333332,16.0,48.5,162.6115
1.0,20190701.229166668,1,35,21,20191231.958333332,16.1,48.5,163.412
1.0,20190701.229166668,1,35,22,20191231.958333332,16.2,48.5,164.00055
1.0,20190701.229166668,1,35,23,20191231.958333332,16.3,48.5,165.07741
1.0,20190701.229166668,1,35,24,20191231.958333332,16.4,48.5,167.008
1.0,20190701.229166668,1,35,25,20191231.958333332,16.5,48.5,166.66652
1.0,20190701.229166668,1,35,26,20191231.958333332,16.6,48.5,166.32802
1.0,20190701.229166668,1,35,27,20191231.958333332,16.7,48.5,161.58817
1.0,20190701.229166668,1,35,28,20191231.958333332,16.8,48.5,157.79277
1.0,20190701.229166668,1,35,29,20191231.958333332,16.9,48.5,154.65579
1.0,20190701.229166668,1,35,30,20191231.958333332,17.0,48.5,153.78918
1.0,20190701.229166668,1,35,31,20191231.958333332,17.1,48.5,153.935
1.0,20190701.229166668,1,35,32,20191231.958333332,17.2,48.5,154.1932
1.0,20190701.229166668,1,35,33,20191231.958333332,17.3,48.5,152.51427
1.0,20190701.229166668,1,35,34,20191231.958333332,17.4,48.5,152.20865
1.0,20190701.229166668,1,35,35,20191231.958333332,17.5,48.5,152.17905
1.0,20190701.229166668,1,35,36,20191231.958333332,17.6,48.5,152.83414
1.0,20190701.229166668,1,35,37,20191231.958333332,17.7,48.5,153.76245
1.0,20190701.229166668,1,35,38,20191231.958333332,17.8,48.5,154.30797
1.0,20190701.229166668,1,35,39,20191231.958333332,17.9,48.5,153.50882
1.0,20190701.229166668,1,35,40,20191231.958333332,18.0,48.5,153.6608
1.0,20190701.229166668,1,35,41,20191231.958333332,18.1,48.5,154.40926
1.0,20190701.229166668,1,35,42,20191231.958333332,18.2,48.5,154.71446
1.0,20190701.229166668,1,35,43,20191231.958333332,18.3,48.5,154.83725
1.0,20190701.229166668,1,35,44,20191231.958333332,18.4,48.5,155.25249
1.0,20190701.229166668,1,35,45,20191231.958333332,18.5,48.5,156.00105
1.0,20190701.229166668,1,35,46,20191231.958333332,18.6,48.5,156.97212
1.0,20190701.229166668,1,35,47,20191231.958333332,18.7,48.5,158.84679
1.0,20190701.229166668,1,35,48,20191231.958333332,18.8,48.5,161.14018
1.0,20190701.229166668,1,35,49,20191231.958333332,18.9,48.5,166.94344
1.0,20190701.229166668,1,35,50,20191231.958333332,19.0,48.5,161.73274
1.0,20190701.229166668,1,35,51,20191231.958333332,19.1,48.5,160.63075
1.0,20190701.229166668,1,35,52,20191231.958333332,19.2,48.5,158.47693
1.0,20190701.229166668,1,35,53,20191231.958333332,19.3,48.5,157.16072
1.0,20190701.229166668,1,35,54,20191231.958333332,19.4,48.5,156.69852
1.0,20190701.229166668,1,35,55,20191231.958333332,19.5,48.5,157.06404
1.0,20190701.229166668,1,35,56,20191231.958333332,19.6,48.5,156.75717
1.0,20190701.229166668,1,35,57,20191231.958333332,19.7,48.5,156.87547
1.0,20190701.229166668,1,35,58,20191231.958333332,19.8,48.5,157.11247
1.0,20190701.229166668,1,35,59,20191231.958333332,19.9,48.5,157.7677
1.0,20190701.229166668,1,35,60,20191231.958333332,20.0,48.5,158.16605
1.0,20190701.229166668,1,35,61,20191231.958333332,20.1,48.5,158.865
1.0,20190701.229166668,1,35,62,20191231.958333332,20.2,48.5,160.2732
1.0,20190701.229166668,1,35,63,20191231.958333332,20.3,48.5,160.9785
1.0,20190701.229166668,1,35,64,20191231.958333332,20.4,48.5,161.87357
1.0,20190701.229166668,1,35,65,20191231.958333332,20.5,48.5,163.29239
1.0,20190701.229166668,1,35,66,20191231.958333332,20.6,48.5,165.76979
1.0,20190701.229166668,1,35,67,20191231.958333332,20.7,48.5,168.42033
1.0,20190701.229166668,1,35,68,20191231.958333332,20.8,48.5,170.18034
1.0,20190701.229166668,1,35,69,20191231.958333332,20.9,48.5,172.55801
1.0,20190701.229166668,1,35,70,20191231.958333332,21.0,48.5,179.32382
1.0,20190701.229166668,1,35,71,20191231.958333332,21.1,48.5,192.93323
1.0,20190701.229166668,1,35,72,20191231.958333332,21.2,48.5,237.9594
1.0,20190701.229166668,1,35,73,20191231.958333332,21.3,48.5,187.99344
1.0,20190701.229166668,1,35,74,20191231.958333332,21.4,48.5,176.09868
1.0,20190701.229166668,1,35,75,20191231.958333332,21.5,48.5,171.02962
1.0,20190701.229166668,1,35,76,20191231.958333332,21.6,48.5,166.74075
1.0,20190701.229166668,1,35,77,20191231.958333332,21.7,48.5,162.50713
1.0,20190701.229166668,1,35,78,20191231.958333332,21.8,48.5,158.89067
1.0,20190701.229166668,1,35,79,20191231.958333332,21.9,48.5,156.82146
1.0,20190701.229166668,1,35,80,20191231.958333332,22.0,48.5,155.48384
1.0,20190701.229166668,1,35,81,20191231.958333332,22.1,48.5,154.4453
1.0,20190701.229166668,1,35,82,20191231.958333332,22.2,48.5,154.39822
1.0,20190701.229166668,1,35,83,20191231.958333332,22.3,48.5,156.26357
1.0,20190701.229166668,1,35,84,20191231.958333332,22.4,48.5,155.57538
1.0,20190701.229166668,1,35,85,20191231.958333332,22.5,48.5,153.18102
1.0,20190701.229166668,1,35,86,20191231.958333332,22.6,48.5,155.22601
1.0,20190701.229166668,1,35,87,20191231.958333332,22.7,48.5,158.33934
1.0,20190701.229166668,1,35,88,20191231.958333332,22.8,48.5,155.17912
1.0,20190701.229166668,1,35,89,20191231.958333332,22.9,48.5,151.3691
1.0,20190701.229166668,1,35,90,20191231.958333332,23.0,48.5,148.76686
1.0,20190701.229166668,1,35,91,20191231.958333332,23.1,48.5,146.90073
1.0,20190701.229166668,1,35,92,20191231.958333332,23.2,48.5,145.77713
1.0,20190701.229166668,1,35,93,20191231.958333332,23.3,48.5,145.90451
1.0,20190701.229166668,1,35,94,20191231.958333332,23.4,48.5,145.92337
1.0,20190701.229166668,1,35,95,20191231.958333332,23.5,48.5,145.96082
1.0,20190701.229166668,1,35,96,20191231.958333332,23.6,48.5,146.03058
1.0,20190701.229166668,1,35,97,20191231.958333332,23.7,48.5,146.24516
1.0,20190701.229166668,1,35,98,20191231.958333332,23.8,48.5,146.21504
1.0,20190701.229166668,1,35,99,20191231.958333332,23.9,48.5,145.94391
1.0,20190701.229166668,1,35,100,20191231.958333332,24.0,48.5,145.20566
1.0,20190701.229166668,1,35,101,20191231.958333332,24.1,48.5,145.03188
1.0,20190701.229166668,1,35,102,20191231.958333332,24.2,48.5,145.20041
1.0,20190701.229166668,1,35,103,20191231.958333332,24.3,48.5,145.66191
1.0,20190701.229166668,1,35,104,20191231.958333332,24.4,48.5,146.47035
1.0,20190701.229166668,1,35,105,20191231.958333332,24.5,48.5,147.67746
1.0,20190701.229166668,1,35,106,20191231.958333332,24.6,48.5,148.32527
1.0,20190701.229166668,1,35,107,20191231.958333332,24.7,48.5,149.40636
1.0,20190701.229166668,1,35,108,20191231.958333332,24.8,48.5,149.99873
1.0,20190701.229166668,1,35,109,20191231.958333332,24.9,48.5,152.01991
1.0,20190701.229166668,1,35,110,20191231.958333332,25.0,48.5,153.59001
1.0,20190701.229166668,1,36,0,20191231.958333332,14.0,48.6,162.13036
1.0,20190701.229166668,1,36,1,20191231.958333332,14.1,48.6,167.47345
1.0,20190701.229166668,1,36,2,20191231.958333332,14.2,48.6,163.34229
1.0,20190701.229166668,1,36,3,20191231.958333332,14.3,48.6,165.71964
1.0,20190701.229166668,1,36,4,20191231.958333332,14.4,48.6,163.26712
1.0,20190701.229166668,1,36,5,20191231.958333332,14.5,48.6,161.70598
1.0,20190701.229166668,1,36,6,20191231.958333332,14.6,48.6,159.107
1.0,20190701.229166668,1,36,7,20191231.958333332,14.7,48.6,155.07825
1.0,20190701.229166668,1,36,8,20191231.958333332,14.8,48.6,154.50174
1.0,20190701.229166668,1,36,9,20191231.958333332,14.9,48.6,156.01668
1.0,20190701.229166668,1,36,10,20191231.958333332,15.0,48.6,159.62445
1.0,20190701.229166668,1,36,11,20191231.958333332,15.1,48.6,158.28178
1.0,20190701.229166668,1,36,12,20191231.958333332,15.2,48.6,155.24017
1.0,20190701.229166668,1,36,13,20191231.958333332,15.3,48.6,153.67944
1.0,20190701.229166668,1,36,14,20191231.958333332,15.4,48.6,154.19725
1.0,20190701.229166668,1,36,15,20191231.958333332,15.5,48.6,154.3702
1.0,20190701.229166668,1,36,16,20191231.958333332,15.6,48.6,156.67677
1.0,20190701.229166668,1,36,17,20191231.958333332,15.7,48.6,160.45169
1.0,20190701.229166668,1,36,18,20191231.958333332,15.8,48.6,162.34789
1.0,20190701.229166668,1,36,19,20191231.958333332,15.9,48.6,163.55812
1.0,20190701.229166668,1,36,20,20191231.958333332,16.0,48.6,163.0538
1.0,20190701.229166668,1,36,21,20191231.958333332,16.1,48.6,163.69943
1.0,20190701.229166668,1,36,22,20191231.958333332,16.2,48.6,162.65114
1.0,20190701.229166668,1,36,23,20191231.958333332,16.3,48.6,163.6852
1.0,20190701.229166668,1,36,24,20191231.958333332,16.4,48.6,164.85492
1.0,20190701.229166668,1,36,25,20191231.958333332,16.5,48.6,164.1197
1.0,20190701.229166668,1,36,26,20191231.958333332,16.6,48.6,165.52032
1.0,20190701.229166668,1,36,27,20191231.958333332,16.7,48.6,162.38707
1.0,20190701.229166668,1,36,28,20191231.958333332,16.8,48.6,159.19106
1.0,20190701.229166668,1,36,29,20191231.958333332,16.9,48.6,155.98996
1.0,20190701.229166668,1,36,30,20191231.958333332,17.0,48.6,154.28677
1.0,20190701.229166668,1,36,31,20191231.958333332,17.1,48.6,153.57945
1.0,20190701.229166668,1,36,32,20191231.958333332,17.2,48.6,153.03716
1.0,20190701.229166668,1,36,33,20191231.958333332,17.3,48.6,152.21178
1.0,20190701.229166668,1,36,34,20191231.958333332,17.4,48.6,152.05617
1.0,20190701.229166668,1,36,35,20191231.958333332,17.5,48.6,152.03595
1.0,20190701.229166668,1,36,36,20191231.958333332,17.6,48.6,152.4921
1.0,20190701.229166668,1,36,37,20191231.958333332,17.7,48.6,153.60252
1.0,20190701.229166668,1,36,38,20191231.958333332,17.8,48.6,154.8986
1.0,20190701.229166668,1,36,39,20191231.958333332,17.9,48.6,154.55002
1.0,20190701.229166668,1,36,40,20191231.958333332,18.0,48.6,154.28476
1.0,20190701.229166668,1,36,41,20191231.958333332,18.1,48.6,155.13963
1.0,20190701.229166668,1,36,42,20191231.958333332,18.2,48.6,155.943
1.0,20190701.229166668,1,36,43,20191231.958333332,18.3,48.6,156.04086
1.0,20190701.229166668,1,36,44,20191231.958333332,18.4,48.6,156.95361
1.0,20190701.229166668,1,36,45,20191231.958333332,18.5,48.6,157.9707
1.0,20190701.229166668,1,36,46,20191231.958333332,18.6,48.6,159.14233
1.0,20190701.229166668,1,36,47,20191231.958333332,18.7,48.6,161.5786
1.0,20190701.229166668,1,36,48,20191231.958333332,18.8,48.6,166.46509
1.0,20190701.229166668,1,36,49,20191231.958333332,18.9,48.6,191.66945
1.0,20190701.229166668,1,36,50,20191231.958333332,19.0,48.6,167.32552
1.0,20190701.229166668,1,36,51,20191231.958333332,19.1,48.6,165.24455
1.0,20190701.229166668,1,36,52,20191231.958333332,19.2,48.6,162.30345
1.0,20190701.229166668,1,36,53,20191231.958333332,19.3,48.6,159.2229
1.0,20190701.229166668,1,36,54,20191231.958333332,19.4,48.6,158.33022
1.0,20190701.229166668,1,36,55,20191231.958333332,19.5,48.6,157.8682
1.0,20190701.229166668,1,36,56,20191231.958333332,19.6,48.6,157.08197
1.0,20190701.229166668,1,36,57,20191231.958333332,19.7,48.6,157.25943
1.0,20190701.229166668,1,36,58,20191231.958333332,19.8,48.6,157.85121
1.0,20190701.229166668,1,36,59,20191231.958333332,19.9,48.6,158.63553
1.0,20190701.229166668,1,36,60,20191231.958333332,20.0,48.6,159.16884
1.0,20190701.229166668,1,36,61,20191231.958333332,20.1,48.6,160.23125
1.0,20190701.229166668,1,36,62,20191231.958333332,20.2,48.6,163.47041
1.0,20190701.229166668,1,36,63,20191231.958333332,20.3,48.6,162.54515
1.0,20190701.229166668,1,36,64,20191231.958333332,20.4,48.6,162.7532
1.0,20190701.229166668,1,36,65,20191231.958333332,20.5,48.6,163.85394
1.0,20190701.229166668,1,36,66,20191231.958333332,20.6,48.6,165.28714
1.0,20190701.229166668,1,36,67,20191231.958333332,20.7,48.6,167.79695
1.0,20190701.229166668,1,36,68,20191231.958333332,20.8,48.6,171.12665
1.0,20190701.229166668,1,36,69,20191231.958333332,20.9,48.6,176.74242
1.0,20190701.229166668,1,36,70,20191231.958333332,21.0,48.6,189.20573
1.0,20190701.229166668,1,36,71,20191231.958333332,21.1,48.6,225.18219
1.0,20190701.229166668,1,36,72,20191231.958333332,21.2,48.6,434.8422
1.0,20190701.229166668,1,36,73,20191231.958333332,21.3,48.6,227.14096
1.0,20190701.229166668,1,36,74,20191231.958333332,21.4,48.6,191.92807
1.0,20190701.229166668,1,36,75,20191231.958333332,21.5,48.6,178.01248
1.0,20190701.229166668,1,36,76,20191231.958333332,21.6,48.6,169.76031
1.0,20190701.229166668,1,36,77,20191231.958333332,21.7,48.6,164.65404
1.0,20190701.229166668,1,36,78,20191231.958333332,21.8,48.6,160.45807
1.0,20190701.229166668,1,36,79,20191231.958333332,21.9,48.6,157.90105
1.0,20190701.229166668,1,36,80,20191231.958333332,22.0,48.6,156.63702
1.0,20190701.229166668,1,36,81,20191231.958333332,22.1,48.6,155.91313
1.0,20190701.229166668,1,36,82,20191231.958333332,22.2,48.6,156.9878
1.0,20190701.229166668,1,36,83,20191231.958333332,22.3,48.6,161.74796
1.0,20190701.229166668,1,36,84,20191231.958333332,22.4,48.6,156.57852
1.0,20190701.229166668,1,36,85,20191231.958333332,22.5,48.6,152.7873
1.0,20190701.229166668,1,36,86,20191231.958333332,22.6,48.6,151.46501
1.0,20190701.229166668,1,36,87,20191231.958333332,22.7,48.6,151.26038
1.0,20190701.229166668,1,36,88,20191231.958333332,22.8,48.6,151.08272
1.0,20190701.229166668,1,36,89,20191231.958333332,22.9,48.6,150.12051
1.0,20190701.229166668,1,36,90,20191231.958333332,23.0,48.6,149.86478
1.0,20190701.229166668,1,36,91,20191231.958333332,23.1,48.6,148.13312
1.0,20190701.229166668,1,36,92,20191231.958333332,23.2,48.6,146.32426
1.0,20190701.229166668,1,36,93,20191231.958333332,23.3,48.6,146.21689
